"id_estudiante";"plan_estudios";"sede";"codigo_postal";"localidad";"provincia";"pais";"sexo";"cohorte"
65100;308;"C.R. CAMPANA";2806;"LIMA";"BUENOS AIRES";"ARGENTINA";"F";2001
65101;309;"C.R. CAMPANA";1625;"B. ESCOBAR";"BUENOS AIRES";"ARGENTINA";"M";2001
65102;508;"C.R. CAMPANA";2942;"BARADERO";"BUENOS AIRES";"ARGENTINA";"F";2001
65103;2704;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"F";2001
65104;309;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"M";2001
65113;2704;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"M";2001
65116;308;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"F";2001
65117;2704;"C.R. CAMPANA";2942;"BARADERO";"BUENOS AIRES";"ARGENTINA";"M";2001
65118;2903;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"M";2001
65123;309;"C.R. CAMPANA";1621;"BENAVIDEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65128;2704;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"F";2001
65132;2704;"C.R. CAMPANA";1663;"SAN MIGUEL";"BUENOS AIRES";"ARGENTINA";"F";2001
65134;2704;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"F";2001
65136;2704;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"M";2001
65141;2704;"C.R. CAMPANA";2942;"BARADERO";"BUENOS AIRES";"ARGENTINA";"F";2001
65145;2902;"C.R. CAMPANA";1625;"B. ESCOBAR";"BUENOS AIRES";"ARGENTINA";"M";2001
65149;308;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"F";2001
65150;508;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"F";2001
65152;308;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"F";2001
65154;508;"C.R. CAMPANA";1619;"GARIN";"BUENOS AIRES";"ARGENTINA";"F";2001
65155;2704;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"M";2001
65156;509;"C.R. CAMPANA";2846;"IBICUY";"ENTRE RIOS";"ARGENTINA";"F";2001
65157;399;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"M";2001
65158;308;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"M";2001
65159;399;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"M";2001
65160;308;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"F";2001
65162;2704;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"F";2001
65163;509;"C.R. CAMPANA";2930;"SAN PEDRO";"BUENOS AIRES";"ARGENTINA";"F";2001
65164;509;"C.R. CAMPANA";2930;"SAN PEDRO";"BUENOS AIRES";"ARGENTINA";"F";2001
65165;308;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"M";2001
65169;308;"C.R. CAMPANA";2942;"BARADERO";"BUENOS AIRES";"ARGENTINA";"F";2001
65170;308;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"F";2001
65171;2704;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"F";2001
65176;308;"C.R. CAMPANA";2942;"BARADERO";"BUENOS AIRES";"ARGENTINA";"M";2001
65182;307;"C.R. CAMPANA";2942;"BARADERO";"BUENOS AIRES";"ARGENTINA";"M";2001
65184;308;"C.R. CAMPANA";2942;"BARADERO";"BUENOS AIRES";"ARGENTINA";"M";2001
65198;309;"C.R. CAMPANA";1611;"DON TORCUATO";"BUENOS AIRES";"ARGENTINA";"M";2001
65203;308;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"F";2001
65212;5401;"C.R. CAMPANA";1625;"B. ESCOBAR";"BUENOS AIRES";"ARGENTINA";"F";2001
65214;2704;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"M";2001
65218;508;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"M";2001
65220;308;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"M";2001
65223;509;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"F";2001
65226;509;"C.R. CAMPANA";1625;"B. ESCOBAR";"BUENOS AIRES";"ARGENTINA";"F";2001
65227;509;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"F";2001
65231;308;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"F";2001
65235;2704;"C.R. CAMPANA";1625;"B. ESCOBAR";"BUENOS AIRES";"ARGENTINA";"F";2001
65236;308;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"F";2001
65237;508;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"F";2001
65244;308;"C.R. CAMPANA";2800;"ZARATE";"BUENOS AIRES";"ARGENTINA";"F";2001
65246;308;"C.R. CAMPANA";2942;"BARADERO";"BUENOS AIRES";"ARGENTINA";"F";2001
65247;308;"C.R. CAMPANA";2804;"CAMPANA";"BUENOS AIRES";"ARGENTINA";"F";2001
65251;508;"C.R. CAMPANA";2846;"IBICUY";"ENTRE RIOS";"ARGENTINA";"F";2001
65256;399;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65257;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65258;399;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65260;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65261;1711;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65264;308;"C.R. CHIVILCOY";6612;"SUIPACHA";"BUENOS AIRES";"ARGENTINA";"M";2001
65265;308;"C.R. CHIVILCOY";6612;"SUIPACHA";"BUENOS AIRES";"ARGENTINA";"M";2001
65269;399;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65270;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65271;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65272;399;"C.R. CHIVILCOY";6612;"SUIPACHA";"BUENOS AIRES";"ARGENTINA";"F";2001
65273;309;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65281;308;"C.R. CHIVILCOY";6634;"ALBERTI";"BUENOS AIRES";"ARGENTINA";"M";2001
65283;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65287;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65289;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65290;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65293;1712;"C.R. CHIVILCOY";6634;"ALBERTI";"BUENOS AIRES";"ARGENTINA";"M";2001
65295;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65300;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65303;309;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65304;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65306;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65308;1709;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65310;1709;"C.R. CHIVILCOY";6627;"MOLL";"BUENOS AIRES";"ARGENTINA";"F";2001
65313;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65316;309;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65318;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65324;399;"C.R. CHIVILCOY";6612;"SUIPACHA";"BUENOS AIRES";"ARGENTINA";"F";2001
65331;399;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"F";2001
65339;1711;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65343;309;"C.R. CHIVILCOY";6640;"BRAGADO";"BUENOS AIRES";"ARGENTINA";"F";2001
65351;1711;"C.R. CHIVILCOY";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65353;1708;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65380;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65391;1709;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65407;308;"C.R. CHIVILCOY";6620;"CHIVILCOY";"BUENOS AIRES";"ARGENTINA";"M";2001
65408;308;"C.R. CHIVILCOY";6734;"RAWSON";"BUENOS AIRES";"ARGENTINA";"M";2001
65409;308;"C.R. CHIVILCOY";6640;"BRAGADO";"BUENOS AIRES";"ARGENTINA";"F";2001
65557;4101;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65558;308;"SEDE LUJAN";1625;"B. ESCOBAR";"BUENOS AIRES";"ARGENTINA";"M";2001
65563;2704;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65565;508;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65567;2704;"SEDE LUJAN";6720;"S.A.DE GILES";"BUENOS AIRES";"ARGENTINA";"M";2001
65568;308;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";2001
65570;309;"SEDE LUJAN";1774;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65574;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65577;399;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65578;2902;"SEDE LUJAN";3200;"CONCORDIA";"ENTRE RIOS";"ARGENTINA";"M";2001
65581;1803;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65582;108;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65584;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65587;603;"SEDE LUJAN";1742;"PASO DEL REY";"BUENOS AIRES";"ARGENTINA";"M";2001
65588;109;"SEDE LUJAN";1716;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65589;107;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";2001
65590;308;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65593;207;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65596;1708;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";2001
65597;509;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2001
65599;207;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65600;308;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2001
65601;508;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65602;399;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65603;399;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";2001
65605;308;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";2001
65606;207;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";2001
65611;308;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2001
65612;2602;"SEDE LUJAN";1716;"LIBERTAD";"BUENOS AIRES";"ARGENTINA";"F";2001
65613;308;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";2001
65617;309;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65619;309;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";2001
65622;107;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65624;207;"SEDE LUJAN";6708;"OPEN DOOR";"BUENOS AIRES";"ARGENTINA";"F";2001
65625;2704;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65626;1602;"SEDE LUJAN";1625;"B. ESCOBAR";"BUENOS AIRES";"ARGENTINA";"M";2001
65627;399;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65629;2704;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65630;2902;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65631;207;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";2001
65632;308;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65633;2704;"SEDE LUJAN";1746;"FCO. ALVAREZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65634;109;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";2001
65636;5401;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65637;508;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65640;2704;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65642;508;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";2001
65655;2704;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65656;107;"SEDE LUJAN";1718;"S.A.DE PADUA";"BUENOS AIRES";"ARGENTINA";"F";2001
65661;207;"SEDE LUJAN";2812;"C. DEL SE¥OR";"BUENOS AIRES";"ARGENTINA";"M";2001
65663;2704;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2001
65667;509;"SEDE LUJAN";1619;"MAQ. SAVIO";"BUENOS AIRES";"ARGENTINA";"F";2001
65669;2902;"SEDE LUJAN";1431;"CAP. FEDERAL";"CAPITAL FEDERAL";"ARGENTINA";"F";2001
65677;509;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65679;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65682;804;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65683;399;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2001
65689;803;"SEDE LUJAN";1748;"G.RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65693;309;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2001
65694;308;"SEDE LUJAN";1716;"LIBERTAD";"BUENOS AIRES";"ARGENTINA";"M";2001
65695;399;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65696;207;"SEDE LUJAN";1665;"JOSE C. PAZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65698;308;"SEDE LUJAN";1741;"G. LAS HERAS";"BUENOS AIRES";"ARGENTINA";"F";2001
65699;509;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65701;803;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65702;403;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"M";2001
65705;2508;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"M";2001
65707;2704;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"M";2001
65709;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65710;2704;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";2001
65712;308;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65713;1901;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65714;399;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65721;308;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"M";2001
65723;308;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65725;2902;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65727;308;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2001
65731;1001;"SEDE LUJAN";1872;"AVELLANEDA";"BUENOS AIRES";"ARGENTINA";"F";2001
65733;1001;"SEDE LUJAN";1704;"RAMOS MEJIA";"BUENOS AIRES";"ARGENTINA";"F";2001
65734;508;"SEDE LUJAN";1712;"CASTELAR";"BUENOS AIRES";"ARGENTINA";"F";2001
65736;309;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65737;308;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2001
65739;107;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65744;2704;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"M";2001
65745;2704;"SEDE LUJAN";2760;"S.A.DE ARECO";"BUENOS AIRES";"ARGENTINA";"F";2001
65746;309;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65748;1602;"SEDE LUJAN";1712;"CASTELAR";"BUENOS AIRES";"ARGENTINA";"F";2001
65750;2704;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"F";2001
65755;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65757;508;"SEDE LUJAN";1718;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2001
65760;2704;"SEDE LUJAN";1408;"CAP. FEDERAL";"CAPITAL FEDERAL";"ARGENTINA";"F";2001
65761;2704;"SEDE LUJAN";1646;"SAN FERNANDO";"BUENOS AIRES";"ARGENTINA";"F";2001
65764;107;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65766;404;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";2001
65769;803;"SEDE LUJAN";1616;"GRAND BOURG";"BUENOS AIRES";"ARGENTINA";"M";2001
65774;399;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65776;107;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65778;508;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65780;308;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"F";2001
65781;308;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"F";2001
65783;308;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65786;309;"SEDE LUJAN";1646;"SAN FERNANDO";"BUENOS AIRES";"ARGENTINA";"M";2001
65790;4101;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";2001
65791;508;"SEDE LUJAN";1727;"MARCOS PAZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65794;2504;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";2001
65796;1602;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";2001
65801;1602;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"M";2001
65806;804;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";2001
65807;308;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65811;1602;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65813;399;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65815;2704;"SEDE LUJAN";6612;"SUIPACHA";"BUENOS AIRES";"ARGENTINA";"M";2001
65818;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65830;2704;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65831;2508;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"M";2001
65836;1802;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";2001
65837;109;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65838;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65839;403;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65841;2704;"SEDE LUJAN";1625;"B. ESCOBAR";"BUENOS AIRES";"ARGENTINA";"M";2001
65845;804;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65848;2603;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65849;1802;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"M";2001
65854;399;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65855;508;"SEDE LUJAN";6706;"JAUREGUI";"BUENOS AIRES";"ARGENTINA";"F";2001
65857;308;"SEDE LUJAN";6720;"S.A.DE GILES";"BUENOS AIRES";"ARGENTINA";"M";2001
65859;308;"SEDE LUJAN";1718;"S.A.DE PADUA";"BUENOS AIRES";"ARGENTINA";"F";2001
65861;404;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65862;207;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65863;2704;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";2001
65865;308;"SEDE LUJAN";1712;"CASTELAR";"BUENOS AIRES";"ARGENTINA";"F";2001
65866;1708;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"M";2001
65872;308;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"M";2001
65873;107;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65876;308;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65877;508;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"F";2001
65878;509;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2001
65880;2704;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65881;5401;"SEDE LUJAN";6614;"GRAL. RIVAS";"BUENOS AIRES";"ARGENTINA";"F";2001
65882;308;"SEDE LUJAN";6614;"GRAL. RIVAS";"BUENOS AIRES";"ARGENTINA";"F";2001
65883;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65884;403;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
65885;308;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65886;1602;"SEDE LUJAN";6720;"S.A.DE GILES";"BUENOS AIRES";"ARGENTINA";"F";2001
65887;403;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"M";2001
65889;804;"SEDE LUJAN";1629;"PILAR";"BUENOS AIRES";"ARGENTINA";"F";2001
65890;2704;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65894;1708;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";2001
65896;508;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65897;1802;"SEDE LUJAN";1712;"CASTELAR";"BUENOS AIRES";"ARGENTINA";"F";2001
65898;107;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"M";2001
65899;308;"SEDE LUJAN";6720;"S.A.DE GILES";"BUENOS AIRES";"ARGENTINA";"M";2001
65900;309;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"M";2001
65901;308;"SEDE LUJAN";1627;"MATHEU";"BUENOS AIRES";"ARGENTINA";"F";2001
65902;508;"SEDE LUJAN";6700;"LUJAN";"BUENOS AIRES";"ARGENTINA";"F";2001
65904;509;"SEDE LUJAN";6605;"NAVARRO";"BUENOS AIRES";"ARGENTINA";"F";2001
65906;509;"SEDE LUJAN";6725;"C. DE ARECO";"BUENOS AIRES";"ARGENTINA";"F";2001
65907;803;"SEDE LUJAN";1722;"MERLO";"BUENOS AIRES";"ARGENTINA";"F";2001
65909;2504;"SEDE LUJAN";6600;"MERCEDES";"BUENOS AIRES";"ARGENTINA";"M";2001
65912;403;"SEDE LUJAN";1748;"G. RODRIGUEZ";"BUENOS AIRES";"ARGENTINA";"F";2001
65913;399;"SEDE LUJAN";1718;"S.A.DE PADUA";"BUENOS AIRES";"ARGENTINA";"M";2001
65920;308;"SEDE LUJAN";1714;"ITUZAINGO";"BUENOS AIRES";"ARGENTINA";"M";2001
65921;1802;"SEDE LUJAN";1744;"MORENO";"BUENOS AIRES";"ARGENTINA";"F";2001
